,Country Name,Country Code,Year,HR Protect Score,ID_col
3610,Guinea,GIN,2002,-0.439645,GIN02
3611,Guinea,GIN,2003,-0.200035,GIN03
3612,Guinea,GIN,2004,-0.187884,GIN04
3613,Guinea,GIN,2005,-0.318693,GIN05
3614,Guinea,GIN,2006,-0.61845,GIN06
3615,Guinea,GIN,2007,-1.01881,GIN07
3616,Guinea,GIN,2008,-0.991941,GIN08
3617,Guinea,GIN,2009,-1.17394,GIN09
3618,Guinea,GIN,2010,-0.806194,GIN10
3619,Guinea,GIN,2011,-0.656159,GIN11
3620,Guinea,GIN,2012,-0.600774,GIN12
3621,Guinea,GIN,2013,-0.5695939999999999,GIN13
3622,Guinea,GIN,2014,-0.547569,GIN14
3639,Guinea-Bissau,GNB,1990,0.407624,GNB90
3640,Guinea-Bissau,GNB,1991,0.42181899999999994,GNB91
3641,Guinea-Bissau,GNB,1992,0.22097199999999997,GNB92
3642,Guinea-Bissau,GNB,1993,-0.019331,GNB93
3643,Guinea-Bissau,GNB,1994,0.065934,GNB94
3644,Guinea-Bissau,GNB,1995,0.12547,GNB95
3645,Guinea-Bissau,GNB,1996,-0.033782,GNB96
3646,Guinea-Bissau,GNB,1997,-0.299662,GNB97
3647,Guinea-Bissau,GNB,1998,-0.647201,GNB98
3648,Guinea-Bissau,GNB,1999,-0.5242600000000001,GNB99
3649,Guinea-Bissau,GNB,2000,0.018133,GNB00
3650,Guinea-Bissau,GNB,2001,0.174336,GNB01
3651,Guinea-Bissau,GNB,2002,0.219227,GNB02
3652,Guinea-Bissau,GNB,2003,0.194743,GNB03
3653,Guinea-Bissau,GNB,2004,0.243117,GNB04
3654,Guinea-Bissau,GNB,2005,0.183633,GNB05
3655,Guinea-Bissau,GNB,2006,0.250886,GNB06
3656,Guinea-Bissau,GNB,2007,0.375782,GNB07
3657,Guinea-Bissau,GNB,2008,0.22841599999999998,GNB08
3658,Guinea-Bissau,GNB,2009,-0.051322,GNB09
3659,Guinea-Bissau,GNB,2010,0.041010000000000005,GNB10
3660,Guinea-Bissau,GNB,2011,0.074617,GNB11
3661,Guinea-Bissau,GNB,2012,-0.07674600000000001,GNB12
3662,Guinea-Bissau,GNB,2013,0.019005,GNB13
3663,Guinea-Bissau,GNB,2014,0.019186,GNB14
3688,Guyana,GUY,1990,0.43854399999999993,GUY90
3689,Guyana,GUY,1991,0.508958,GUY91
3690,Guyana,GUY,1992,0.498154,GUY92
3691,Guyana,GUY,1993,0.48303900000000005,GUY93
3692,Guyana,GUY,1994,0.610579,GUY94
3693,Guyana,GUY,1995,0.719999,GUY95
3694,Guyana,GUY,1996,0.570217,GUY96
3695,Guyana,GUY,1997,0.522696,GUY97
3696,Guyana,GUY,1998,0.5492670000000001,GUY98
3697,Guyana,GUY,1999,0.42841999999999997,GUY99
3698,Guyana,GUY,2000,0.183766,GUY00
3699,Guyana,GUY,2001,0.026333999999999996,GUY01
3700,Guyana,GUY,2002,-0.088977,GUY02
3701,Guyana,GUY,2003,-0.300597,GUY03
3702,Guyana,GUY,2004,-0.317612,GUY04
3703,Guyana,GUY,2005,-0.160124,GUY05
3704,Guyana,GUY,2006,-0.11044200000000001,GUY06
3705,Guyana,GUY,2007,-0.010673,GUY07
3706,Guyana,GUY,2008,0.022431,GUY08
3707,Guyana,GUY,2009,0.013189,GUY09
3708,Guyana,GUY,2010,0.21320999999999998,GUY10
3709,Guyana,GUY,2011,0.287505,GUY11
3710,Guyana,GUY,2012,0.334698,GUY12
3711,Guyana,GUY,2013,0.337918,GUY13
3712,Guyana,GUY,2014,0.339686,GUY14
3754,Haiti,HTI,1990,-1.24414,HTI90
3755,Haiti,HTI,1991,-1.5172299999999999,HTI91
3756,Haiti,HTI,1992,-1.6137299999999999,HTI92
3757,Haiti,HTI,1993,-1.65773,HTI93
3758,Haiti,HTI,1994,-1.4988,HTI94
3759,Haiti,HTI,1995,-0.755426,HTI95
3760,Haiti,HTI,1996,-0.597558,HTI96
3761,Haiti,HTI,1997,-0.549806,HTI97
3762,Haiti,HTI,1998,-0.67291,HTI98
3763,Haiti,HTI,1999,-0.735108,HTI99
3764,Haiti,HTI,2000,-0.664241,HTI00
3765,Haiti,HTI,2001,-0.659452,HTI01
3766,Haiti,HTI,2002,-0.760632,HTI02
3767,Haiti,HTI,2003,-0.895682,HTI03
3768,Haiti,HTI,2004,-1.1263299999999998,HTI04
3769,Haiti,HTI,2005,-1.09818,HTI05
3770,Haiti,HTI,2006,-0.801208,HTI06
3771,Haiti,HTI,2007,-0.579791,HTI07
3772,Haiti,HTI,2008,-0.327717,HTI08
3773,Haiti,HTI,2009,-0.21013099999999998,HTI09
3774,Haiti,HTI,2010,-0.200484,HTI10
3775,Haiti,HTI,2011,-0.290387,HTI11
3776,Haiti,HTI,2012,-0.366814,HTI12
3777,Haiti,HTI,2013,-0.34221399999999996,HTI13
3778,Haiti,HTI,2014,-0.337687,HTI14
3820,Honduras,HND,1990,-0.6898770000000001,HND90
3821,Honduras,HND,1991,-0.518954,HND91
3822,Honduras,HND,1992,-0.444047,HND92
3823,Honduras,HND,1993,-0.40108,HND93
3824,Honduras,HND,1994,-0.23492399999999997,HND94
3825,Honduras,HND,1995,-0.089462,HND95
3826,Honduras,HND,1996,-0.044047,HND96
3827,Honduras,HND,1997,-0.034564,HND97
3828,Honduras,HND,1998,-0.20484899999999998,HND98
3829,Honduras,HND,1999,-0.394712,HND99
3830,Honduras,HND,2000,-0.321285,HND00
3831,Honduras,HND,2001,-0.253825,HND01
3832,Honduras,HND,2002,-0.334131,HND02
3833,Honduras,HND,2003,-0.473717,HND03
3834,Honduras,HND,2004,-0.47096000000000005,HND04
3835,Honduras,HND,2005,-0.44184799999999996,HND05
3836,Honduras,HND,2006,-0.49321099999999996,HND06
3837,Honduras,HND,2007,-0.555899,HND07
3838,Honduras,HND,2008,-0.6093970000000001,HND08
3839,Honduras,HND,2009,-0.855936,HND09
3840,Honduras,HND,2010,-0.703074,HND10
3841,Honduras,HND,2011,-0.558052,HND11
3842,Honduras,HND,2012,-0.454521,HND12
3843,Honduras,HND,2013,-0.462776,HND13
3844,Honduras,HND,2014,-0.44713100000000006,HND14
3886,Hungary,HUN,1990,1.5358,HUN90
3887,Hungary,HUN,1991,1.5319399999999999,HUN91
3888,Hungary,HUN,1992,1.38778,HUN92
3889,Hungary,HUN,1993,1.298,HUN93
3890,Hungary,HUN,1994,1.33556,HUN94
3891,Hungary,HUN,1995,1.22031,HUN95
3892,Hungary,HUN,1996,1.2193200000000002,HUN96
3893,Hungary,HUN,1997,1.13541,HUN97
3894,Hungary,HUN,1998,0.903291,HUN98
3895,Hungary,HUN,1999,0.766468,HUN99
3896,Hungary,HUN,2000,0.717432,HUN00
3897,Hungary,HUN,2001,0.643181,HUN01
3898,Hungary,HUN,2002,0.586904,HUN02
3899,Hungary,HUN,2003,0.5539609999999999,HUN03
3900,Hungary,HUN,2004,0.5065189999999999,HUN04
3901,Hungary,HUN,2005,0.5779380000000001,HUN05
3902,Hungary,HUN,2006,0.6112569999999999,HUN06
3903,Hungary,HUN,2007,0.631443,HUN07
3904,Hungary,HUN,2008,0.7749739999999999,HUN08
3905,Hungary,HUN,2009,0.816192,HUN09
3906,Hungary,HUN,2010,0.7982899999999999,HUN10
3907,Hungary,HUN,2011,0.8000689999999999,HUN11
3908,Hungary,HUN,2012,0.805168,HUN12
3909,Hungary,HUN,2013,0.791405,HUN13
3910,Hungary,HUN,2014,0.792148,HUN14
3952,Iceland,ISL,1990,3.7284800000000002,ISL90
3953,Iceland,ISL,1991,3.7290099999999997,ISL91
3954,Iceland,ISL,1992,3.71256,ISL92
3955,Iceland,ISL,1993,3.69751,ISL93
3956,Iceland,ISL,1994,3.67311,ISL94
3957,Iceland,ISL,1995,3.64315,ISL95
3958,Iceland,ISL,1996,3.60485,ISL96
3959,Iceland,ISL,1997,3.5590300000000004,ISL97
3960,Iceland,ISL,1998,3.6109,ISL98
3961,Iceland,ISL,1999,3.65944,ISL99
3962,Iceland,ISL,2000,3.6933300000000004,ISL00
3963,Iceland,ISL,2001,3.73224,ISL01
3964,Iceland,ISL,2002,3.77317,ISL02
3965,Iceland,ISL,2003,3.80263,ISL03
3966,Iceland,ISL,2004,3.8317,ISL04
3967,Iceland,ISL,2005,3.8533,ISL05
3968,Iceland,ISL,2006,3.8740900000000003,ISL06
3969,Iceland,ISL,2007,3.8926,ISL07
3970,Iceland,ISL,2008,3.90825,ISL08
3971,Iceland,ISL,2009,3.9206,ISL09
3972,Iceland,ISL,2010,3.93205,ISL10
3973,Iceland,ISL,2011,3.93819,ISL11
3974,Iceland,ISL,2012,3.9405699999999997,ISL12
3975,Iceland,ISL,2013,3.9344099999999997,ISL13
3976,Iceland,ISL,2014,3.932,ISL14
4018,India,IND,1990,-1.61594,IND90
4019,India,IND,1991,-1.71575,IND91
4020,India,IND,1992,-1.86185,IND92
4021,India,IND,1993,-2.04648,IND93
4022,India,IND,1994,-2.0352900000000003,IND94
4023,India,IND,1995,-1.97747,IND95
4024,India,IND,1996,-1.8912099999999998,IND96
4025,India,IND,1997,-1.75962,IND97
4026,India,IND,1998,-1.6869,IND98
4027,India,IND,1999,-1.6142299999999998,IND99
4028,India,IND,2000,-1.6302,IND00
4029,India,IND,2001,-1.68754,IND01
4030,India,IND,2002,-1.72585,IND02
4031,India,IND,2003,-1.63772,IND03
4032,India,IND,2004,-1.58155,IND04
4033,India,IND,2005,-1.5430000000000001,IND05
4034,India,IND,2006,-1.56895,IND06
4035,India,IND,2007,-1.63662,IND07
4036,India,IND,2008,-1.65805,IND08
4037,India,IND,2009,-1.65398,IND09
4038,India,IND,2010,-1.63029,IND10
4039,India,IND,2011,-1.55647,IND11
4040,India,IND,2012,-1.3686399999999999,IND12
4041,India,IND,2013,-1.24952,IND13
4042,India,IND,2014,-1.15886,IND14
4084,Indonesia,IDN,1990,-1.70593,IDN90
4085,Indonesia,IDN,1991,-1.8129,IDN91
4086,Indonesia,IDN,1992,-1.7963900000000002,IDN92
4087,Indonesia,IDN,1993,-1.64326,IDN93
4088,Indonesia,IDN,1994,-1.49671,IDN94
4089,Indonesia,IDN,1995,-1.51114,IDN95
4090,Indonesia,IDN,1996,-1.53577,IDN96
4091,Indonesia,IDN,1997,-1.65756,IDN97
4092,Indonesia,IDN,1998,-1.7530700000000001,IDN98
4093,Indonesia,IDN,1999,-1.8107400000000002,IDN99
4094,Indonesia,IDN,2000,-1.75394,IDN00
4095,Indonesia,IDN,2001,-1.74258,IDN01
4096,Indonesia,IDN,2002,-1.7207299999999999,IDN02
4097,Indonesia,IDN,2003,-1.71363,IDN03
4098,Indonesia,IDN,2004,-1.52957,IDN04
4099,Indonesia,IDN,2005,-1.31673,IDN05
4100,Indonesia,IDN,2006,-1.0193299999999998,IDN06
4101,Indonesia,IDN,2007,-0.903761,IDN07
4102,Indonesia,IDN,2008,-0.781111,IDN08
4103,Indonesia,IDN,2009,-0.7727609999999999,IDN09
4104,Indonesia,IDN,2010,-0.690228,IDN10
4105,Indonesia,IDN,2011,-0.646141,IDN11
4106,Indonesia,IDN,2012,-0.6037020000000001,IDN12
4107,Indonesia,IDN,2013,-0.56628,IDN13
4108,Indonesia,IDN,2014,-0.545067,IDN14
4150,Iran,IRN,1990,-1.81005,IRN90
4151,Iran,IRN,1991,-1.69882,IRN91
4152,Iran,IRN,1992,-1.5566200000000001,IRN92
4153,Iran,IRN,1993,-1.43089,IRN93
4154,Iran,IRN,1994,-1.37713,IRN94
4155,Iran,IRN,1995,-1.41422,IRN95
4156,Iran,IRN,1996,-1.3162399999999999,IRN96
4157,Iran,IRN,1997,-1.39667,IRN97
4158,Iran,IRN,1998,-1.41097,IRN98
4159,Iran,IRN,1999,-1.5036399999999999,IRN99
4160,Iran,IRN,2000,-1.4122299999999999,IRN00
4161,Iran,IRN,2001,-1.3090600000000001,IRN01
4162,Iran,IRN,2002,-1.30106,IRN02
4163,Iran,IRN,2003,-1.20754,IRN03
4164,Iran,IRN,2004,-1.31056,IRN04
4165,Iran,IRN,2005,-1.4051200000000001,IRN05
4166,Iran,IRN,2006,-1.51905,IRN06
4167,Iran,IRN,2007,-1.56762,IRN07
4168,Iran,IRN,2008,-1.6219,IRN08
4169,Iran,IRN,2009,-1.63266,IRN09
4170,Iran,IRN,2010,-1.58517,IRN10
4171,Iran,IRN,2011,-1.4545,IRN11
4172,Iran,IRN,2012,-1.2888,IRN12
4173,Iran,IRN,2013,-1.16598,IRN13
4174,Iran,IRN,2014,-1.08409,IRN14
4216,Iraq,IRQ,1990,-2.48475,IRQ90
4217,Iraq,IRQ,1991,-2.56272,IRQ91
4218,Iraq,IRQ,1992,-2.45934,IRQ92
4219,Iraq,IRQ,1993,-2.37489,IRQ93
4220,Iraq,IRQ,1994,-2.25163,IRQ94
4221,Iraq,IRQ,1995,-2.1970400000000003,IRQ95
4222,Iraq,IRQ,1996,-2.2773,IRQ96
4223,Iraq,IRQ,1997,-2.24556,IRQ97
4224,Iraq,IRQ,1998,-2.23826,IRQ98
4225,Iraq,IRQ,1999,-2.26139,IRQ99
4226,Iraq,IRQ,2000,-2.13991,IRQ00
4227,Iraq,IRQ,2001,-2.0165,IRQ01
4228,Iraq,IRQ,2002,-1.9797900000000002,IRQ02
4229,Iraq,IRQ,2003,-1.9569900000000002,IRQ03
4230,Iraq,IRQ,2004,-1.88264,IRQ04
4231,Iraq,IRQ,2005,-1.9149,IRQ05
4232,Iraq,IRQ,2006,-1.9168599999999998,IRQ06
4233,Iraq,IRQ,2007,-1.89347,IRQ07
4234,Iraq,IRQ,2008,-1.69215,IRQ08
4235,Iraq,IRQ,2009,-1.4227299999999998,IRQ09
4236,Iraq,IRQ,2010,-1.29885,IRQ10
4237,Iraq,IRQ,2011,-1.2134,IRQ11
4238,Iraq,IRQ,2012,-1.32718,IRQ12
4239,Iraq,IRQ,2013,-1.4994100000000001,IRQ13
4240,Iraq,IRQ,2014,-1.56777,IRQ14
4282,Ireland,IRL,1990,2.0117599999999998,IRL90
4283,Ireland,IRL,1991,2.08561,IRL91
4284,Ireland,IRL,1992,2.09025,IRL92
4285,Ireland,IRL,1993,2.0148599999999997,IRL93
4286,Ireland,IRL,1994,1.97311,IRL94
4287,Ireland,IRL,1995,1.9569999999999999,IRL95
4288,Ireland,IRL,1996,1.84519,IRL96
4289,Ireland,IRL,1997,1.8378400000000001,IRL97
4290,Ireland,IRL,1998,1.8310799999999998,IRL98
4291,Ireland,IRL,1999,1.80627,IRL99
4292,Ireland,IRL,2000,1.84995,IRL00
4293,Ireland,IRL,2001,1.8613,IRL01
4294,Ireland,IRL,2002,1.8042099999999999,IRL02
4295,Ireland,IRL,2003,1.6442299999999999,IRL03
4296,Ireland,IRL,2004,1.4845899999999999,IRL04
4297,Ireland,IRL,2005,1.4780200000000001,IRL05
4298,Ireland,IRL,2006,1.43086,IRL06
4299,Ireland,IRL,2007,1.32739,IRL07
4300,Ireland,IRL,2008,1.4112200000000001,IRL08
4301,Ireland,IRL,2009,1.49191,IRL09
4302,Ireland,IRL,2010,1.54134,IRL10
4303,Ireland,IRL,2011,1.5711600000000001,IRL11
4304,Ireland,IRL,2012,1.6424400000000001,IRL12
4305,Ireland,IRL,2013,1.66041,IRL13
4306,Ireland,IRL,2014,1.65923,IRL14
4348,Israel,ISR,1990,-0.971332,ISR90
4349,Israel,ISR,1991,-0.9376329999999999,ISR91
4350,Israel,ISR,1992,-0.838399,ISR92
4351,Israel,ISR,1993,-0.784076,ISR93
4352,Israel,ISR,1994,-0.8466600000000001,ISR94
4353,Israel,ISR,1995,-0.8702620000000001,ISR95
4354,Israel,ISR,1996,-0.96526,ISR96
4355,Israel,ISR,1997,-1.0099200000000002,ISR97
4356,Israel,ISR,1998,-1.09279,ISR98
4357,Israel,ISR,1999,-1.17367,ISR99
4358,Israel,ISR,2000,-1.3143200000000002,ISR00
4359,Israel,ISR,2001,-1.56356,ISR01
4360,Israel,ISR,2002,-1.6745299999999999,ISR02
4361,Israel,ISR,2003,-1.58876,ISR03
4362,Israel,ISR,2004,-1.5216399999999999,ISR04
4363,Israel,ISR,2005,-1.4436799999999999,ISR05
4364,Israel,ISR,2006,-1.4201,ISR06
4365,Israel,ISR,2007,-1.38184,ISR07
4366,Israel,ISR,2008,-1.45856,ISR08
4367,Israel,ISR,2009,-1.4826700000000002,ISR09
4368,Israel,ISR,2010,-1.34578,ISR10
4369,Israel,ISR,2011,-1.28613,ISR11
4370,Israel,ISR,2012,-1.2414399999999999,ISR12
4371,Israel,ISR,2013,-1.18651,ISR13
4372,Israel,ISR,2014,-1.1052799999999998,ISR14
4414,Italy,ITA,1990,1.0853899999999999,ITA90
4415,Italy,ITA,1991,1.05851,ITA91
4416,Italy,ITA,1992,0.9381809999999999,ITA92
4417,Italy,ITA,1993,0.756687,ITA93
4418,Italy,ITA,1994,0.618888,ITA94
4419,Italy,ITA,1995,0.654371,ITA95
4420,Italy,ITA,1996,0.805841,ITA96
4421,Italy,ITA,1997,0.9264110000000001,ITA97
4422,Italy,ITA,1998,0.9373389999999999,ITA98
4423,Italy,ITA,1999,0.772999,ITA99
4424,Italy,ITA,2000,0.787222,ITA00
4425,Italy,ITA,2001,0.687481,ITA01
4426,Italy,ITA,2002,0.67719,ITA02
4427,Italy,ITA,2003,0.720112,ITA03
4428,Italy,ITA,2004,0.705431,ITA04
4429,Italy,ITA,2005,0.680628,ITA05
4430,Italy,ITA,2006,0.754908,ITA06
4431,Italy,ITA,2007,0.55305,ITA07
4432,Italy,ITA,2008,0.475387,ITA08
4433,Italy,ITA,2009,0.320302,ITA09
4434,Italy,ITA,2010,0.43882200000000005,ITA10
4435,Italy,ITA,2011,0.46738999999999997,ITA11
4436,Italy,ITA,2012,0.565967,ITA12
4437,Italy,ITA,2013,0.543355,ITA13
4438,Italy,ITA,2014,0.547475,ITA14
4467,Jamaica,JAM,1990,0.128149,JAM90
4468,Jamaica,JAM,1991,-0.05645,JAM91
4469,Jamaica,JAM,1992,-0.282428,JAM92
4470,Jamaica,JAM,1993,-0.284068,JAM93
4471,Jamaica,JAM,1994,-0.181443,JAM94
4472,Jamaica,JAM,1995,-0.115648,JAM95
4473,Jamaica,JAM,1996,0.15326099999999998,JAM96
4474,Jamaica,JAM,1997,0.120447,JAM97
4475,Jamaica,JAM,1998,-0.097604,JAM98
4476,Jamaica,JAM,1999,-0.22942600000000002,JAM99
4477,Jamaica,JAM,2000,-0.27513200000000004,JAM00
4478,Jamaica,JAM,2001,-0.41447700000000004,JAM01
4479,Jamaica,JAM,2002,-0.44833199999999995,JAM02
4480,Jamaica,JAM,2003,-0.546635,JAM03
4481,Jamaica,JAM,2004,-0.567639,JAM04
4482,Jamaica,JAM,2005,-0.51582,JAM05
4483,Jamaica,JAM,2006,-0.5164880000000001,JAM06
4484,Jamaica,JAM,2007,-0.5567380000000001,JAM07
4485,Jamaica,JAM,2008,-0.6629430000000001,JAM08
4486,Jamaica,JAM,2009,-0.7417050000000001,JAM09
4487,Jamaica,JAM,2010,-0.852651,JAM10
4488,Jamaica,JAM,2011,-0.779068,JAM11
4489,Jamaica,JAM,2012,-0.6703819999999999,JAM12
4490,Jamaica,JAM,2013,-0.628943,JAM13
4491,Jamaica,JAM,2014,-0.608064,JAM14
4533,Japan,JPN,1990,1.6745400000000001,JPN90
4534,Japan,JPN,1991,1.52816,JPN91
4535,Japan,JPN,1992,1.46785,JPN92
4536,Japan,JPN,1993,1.29461,JPN93
4537,Japan,JPN,1994,1.1183299999999998,JPN94
4538,Japan,JPN,1995,1.04789,JPN95
4539,Japan,JPN,1996,0.9703790000000001,JPN96
4540,Japan,JPN,1997,1.03503,JPN97
4541,Japan,JPN,1998,1.04647,JPN98
4542,Japan,JPN,1999,0.979359,JPN99
4543,Japan,JPN,2000,1.08379,JPN00
4544,Japan,JPN,2001,0.992027,JPN01
4545,Japan,JPN,2002,0.8677090000000001,JPN02
4546,Japan,JPN,2003,0.8865700000000001,JPN03
4547,Japan,JPN,2004,1.07685,JPN04
4548,Japan,JPN,2005,1.3219,JPN05
4549,Japan,JPN,2006,1.48075,JPN06
4550,Japan,JPN,2007,1.48337,JPN07
4551,Japan,JPN,2008,1.4532,JPN08
4552,Japan,JPN,2009,1.39077,JPN09
4553,Japan,JPN,2010,1.26383,JPN10
4554,Japan,JPN,2011,1.2914700000000001,JPN11
4555,Japan,JPN,2012,1.27591,JPN12
4556,Japan,JPN,2013,1.32838,JPN13
4557,Japan,JPN,2014,1.3263200000000002,JPN14
4599,Jordan,JOR,1990,0.20436600000000002,JOR90
4600,Jordan,JOR,1991,0.184584,JOR91
4601,Jordan,JOR,1992,0.23066199999999998,JOR92
4602,Jordan,JOR,1993,0.20433199999999999,JOR93
4603,Jordan,JOR,1994,0.079349,JOR94
4604,Jordan,JOR,1995,-0.046626,JOR95
4605,Jordan,JOR,1996,-0.01176,JOR96
4606,Jordan,JOR,1997,0.026199,JOR97
4607,Jordan,JOR,1998,-0.044818000000000004,JOR98
4608,Jordan,JOR,1999,-0.092519,JOR99
4609,Jordan,JOR,2000,-0.0922,JOR00
4610,Jordan,JOR,2001,-0.044623,JOR01
4611,Jordan,JOR,2002,-0.007765,JOR02
4612,Jordan,JOR,2003,0.048612999999999996,JOR03
4613,Jordan,JOR,2004,-0.037482999999999995,JOR04
4614,Jordan,JOR,2005,-0.169703,JOR05
4615,Jordan,JOR,2006,-0.404951,JOR06
4616,Jordan,JOR,2007,-0.541396,JOR07
4617,Jordan,JOR,2008,-0.683964,JOR08
4618,Jordan,JOR,2009,-0.6674640000000001,JOR09
4619,Jordan,JOR,2010,-0.681971,JOR10
4620,Jordan,JOR,2011,-0.658983,JOR11
4621,Jordan,JOR,2012,-0.6075020000000001,JOR12
4622,Jordan,JOR,2013,-0.579362,JOR13
4623,Jordan,JOR,2014,-0.555898,JOR14
4624,Kazakhstan,KAZ,1991,0.942892,KAZ91
4625,Kazakhstan,KAZ,1992,0.996557,KAZ92
4626,Kazakhstan,KAZ,1993,1.0111700000000001,KAZ93
4627,Kazakhstan,KAZ,1994,0.706637,KAZ94
4628,Kazakhstan,KAZ,1995,0.5415439999999999,KAZ95
4629,Kazakhstan,KAZ,1996,0.20900100000000002,KAZ96
4630,Kazakhstan,KAZ,1997,0.168209,KAZ97
4631,Kazakhstan,KAZ,1998,-0.047152,KAZ98
4632,Kazakhstan,KAZ,1999,-0.15220999999999998,KAZ99
4633,Kazakhstan,KAZ,2000,-0.293209,KAZ00
4634,Kazakhstan,KAZ,2001,-0.29135500000000003,KAZ01
4635,Kazakhstan,KAZ,2002,-0.262162,KAZ02
4636,Kazakhstan,KAZ,2003,-0.23660799999999998,KAZ03
4637,Kazakhstan,KAZ,2004,-0.267689,KAZ04
4638,Kazakhstan,KAZ,2005,-0.281327,KAZ05
4639,Kazakhstan,KAZ,2006,-0.325571,KAZ06
4640,Kazakhstan,KAZ,2007,-0.363591,KAZ07
4641,Kazakhstan,KAZ,2008,-0.320992,KAZ08
4642,Kazakhstan,KAZ,2009,-0.35744000000000004,KAZ09
4643,Kazakhstan,KAZ,2010,-0.497093,KAZ10
4644,Kazakhstan,KAZ,2011,-0.5985149999999999,KAZ11
4645,Kazakhstan,KAZ,2012,-0.576231,KAZ12
4646,Kazakhstan,KAZ,2013,-0.5541659999999999,KAZ13
4647,Kazakhstan,KAZ,2014,-0.533726,KAZ14
4675,Kenya,KEN,1990,-0.444187,KEN90
4676,Kenya,KEN,1991,-0.6638569999999999,KEN91
4677,Kenya,KEN,1992,-0.91307,KEN92
4678,Kenya,KEN,1993,-0.84816,KEN93
4679,Kenya,KEN,1994,-0.925206,KEN94
4680,Kenya,KEN,1995,-0.8975690000000001,KEN95
4681,Kenya,KEN,1996,-0.955471,KEN96
4682,Kenya,KEN,1997,-1.0158,KEN97
4683,Kenya,KEN,1998,-0.973327,KEN98
4684,Kenya,KEN,1999,-0.977662,KEN99
4685,Kenya,KEN,2000,-0.9099780000000001,KEN00
4686,Kenya,KEN,2001,-0.8893190000000001,KEN01
4687,Kenya,KEN,2002,-1.06989,KEN02
4688,Kenya,KEN,2003,-1.0091,KEN03
4689,Kenya,KEN,2004,-0.9148809999999999,KEN04
4690,Kenya,KEN,2005,-1.00632,KEN05
4691,Kenya,KEN,2006,-1.08111,KEN06
4692,Kenya,KEN,2007,-1.22881,KEN07
4693,Kenya,KEN,2008,-1.2582200000000001,KEN08
4694,Kenya,KEN,2009,-1.08884,KEN09
4695,Kenya,KEN,2010,-0.888908,KEN10
4696,Kenya,KEN,2011,-0.721014,KEN11
4697,Kenya,KEN,2012,-0.855825,KEN12
4698,Kenya,KEN,2013,-0.900352,KEN13
4699,Kenya,KEN,2014,-0.8559040000000001,KEN14
4700,Kiribati,KIR,1999,2.20717,KIR99
4701,Kiribati,KIR,2000,2.34185,KIR00
4702,Kiribati,KIR,2001,2.4713700000000003,KIR01
4703,Kiribati,KIR,2002,2.5796200000000002,KIR02
4704,Kiribati,KIR,2003,2.68716,KIR03
4705,Kiribati,KIR,2004,2.783,KIR04
4706,Kiribati,KIR,2005,2.86299,KIR05
4707,Kiribati,KIR,2006,2.9275700000000002,KIR06
4708,Kiribati,KIR,2007,2.99566,KIR07
4709,Kiribati,KIR,2008,3.04497,KIR08
4710,Kiribati,KIR,2009,3.07333,KIR09
4711,Kiribati,KIR,2010,3.10927,KIR10
4712,Kiribati,KIR,2011,3.12364,KIR11
4713,Kiribati,KIR,2012,3.13136,KIR12
4714,Kiribati,KIR,2013,3.12454,KIR13
4715,Kiribati,KIR,2014,3.1211900000000004,KIR14
4716,Kosovo,OWID_KOS,2008,0.9672360000000001,OWID_KOS08
4717,Kosovo,OWID_KOS,2009,0.916156,OWID_KOS09
4718,Kosovo,OWID_KOS,2010,0.998885,OWID_KOS10
4719,Kosovo,OWID_KOS,2011,0.984241,OWID_KOS11
4720,Kosovo,OWID_KOS,2012,1.11646,OWID_KOS12
4721,Kosovo,OWID_KOS,2013,1.17365,OWID_KOS13
4722,Kosovo,OWID_KOS,2014,1.16636,OWID_KOS14
4752,Kuwait,KWT,1990,-0.735952,KWT90
4753,Kuwait,KWT,1991,-0.864592,KWT91
4754,Kuwait,KWT,1992,-0.526788,KWT92
4755,Kuwait,KWT,1993,-0.366214,KWT93
4756,Kuwait,KWT,1994,-0.104164,KWT94
4757,Kuwait,KWT,1995,0.011170999999999999,KWT95
4758,Kuwait,KWT,1996,0.088516,KWT96
4759,Kuwait,KWT,1997,0.282312,KWT97
4760,Kuwait,KWT,1998,0.43675699999999995,KWT98
4761,Kuwait,KWT,1999,0.643119,KWT99
4762,Kuwait,KWT,2000,0.700925,KWT00
4763,Kuwait,KWT,2001,0.636469,KWT01
4764,Kuwait,KWT,2002,0.500738,KWT02
4765,Kuwait,KWT,2003,0.44205900000000004,KWT03
4766,Kuwait,KWT,2004,0.44851599999999997,KWT04
4767,Kuwait,KWT,2005,0.423767,KWT05
4768,Kuwait,KWT,2006,0.500347,KWT06
4769,Kuwait,KWT,2007,0.507151,KWT07
4770,Kuwait,KWT,2008,0.556158,KWT08
4771,Kuwait,KWT,2009,0.481008,KWT09
4772,Kuwait,KWT,2010,0.42400200000000005,KWT10
4773,Kuwait,KWT,2011,0.356759,KWT11
4774,Kuwait,KWT,2012,0.38982,KWT12
4775,Kuwait,KWT,2013,0.40962,KWT13
4776,Kuwait,KWT,2014,0.41124099999999997,KWT14
4777,Kyrgyzstan,KGZ,1991,1.34538,KGZ91
4778,Kyrgyzstan,KGZ,1992,1.4209100000000001,KGZ92
4779,Kyrgyzstan,KGZ,1993,1.41957,KGZ93
4780,Kyrgyzstan,KGZ,1994,1.19671,KGZ94
4781,Kyrgyzstan,KGZ,1995,1.05087,KGZ95
